source,Teff,logg,logL,Mass,Mass_std,R_Rsun,n_points,filename
PoWR,23000,3.6,4.35099983215332,12.00100040435791,4.237586311128174,9.430278256444288,-1,gal-ob-vd3_23-36_line_calib.txt
PoWR,23000,3.6,4.35099983215332,12.00100040435791,4.237586311128174,9.430278256444288,-1,gal-ob-vd3_23-36_line_calib.txt
PoWR,23000,3.8,4.005000114440918,9.765999794006348,2.5138263963118486,6.331762970291754,-1,gal-ob-vd3_23-38_line_calib.txt
PoWR,23000,3.8,4.005000114440918,9.765999794006348,2.5138263963118486,6.331762970291754,-1,gal-ob-vd3_23-38_line_calib.txt
PoWR,23000,4.0,3.7709999084472656,8.994999885559082,2.353650202237239,4.836425982839133,-1,gal-ob-vd3_23-40_line_calib.txt
PoWR,23000,4.0,3.7709999084472656,8.994999885559082,2.353650202237239,4.836425982839133,-1,gal-ob-vd3_23-40_line_calib.txt
PoWR,23000,4.2,3.569999933242798,8.41100025177002,2.2032857541576525,3.837289436174647,-1,gal-ob-vd3_23-42_line_calib.txt
PoWR,23000,4.2,3.569999933242798,8.41100025177002,2.2032857541576525,3.837289436174647,-1,gal-ob-vd3_23-42_line_calib.txt
PoWR,24000,2.6,5.861999988555908,32.097999572753906,18.66067757928413,49.32394153938325,-1,gal-ob-vd3_24-26_line_calib.txt
PoWR,24000,2.6,5.861999988555908,32.097999572753906,18.66067757928413,49.32394153938325,-1,gal-ob-vd3_24-26_line_calib.txt
PoWR,24000,2.8,5.724999904632568,40.89400100708008,19.81774943611881,42.12672836556429,-1,gal-ob-vd3_24-28_line_calib.txt
PoWR,24000,2.8,5.724999904632568,40.89400100708008,19.81774943611881,42.12672836556429,-1,gal-ob-vd3_24-28_line_calib.txt
PoWR,24000,3.0,5.321000099182129,25.950000762939453,19.936920730921944,26.4580498056156,-1,gal-ob-vd3_24-30_line_calib.txt
PoWR,24000,3.0,5.321000099182129,25.950000762939453,19.936920730921944,26.4580498056156,-1,gal-ob-vd3_24-30_line_calib.txt
PoWR,24000,3.2,4.9670000076293945,17.7810001373291,12.786167243916367,17.601828445821877,-1,gal-ob-vd3_24-32_line_calib.txt
PoWR,24000,3.2,4.9670000076293945,17.7810001373291,12.786167243916367,17.601828445821877,-1,gal-ob-vd3_24-32_line_calib.txt
PoWR,24000,3.4,4.630000114440918,14.442999839782715,7.14507010707926,11.94147124731936,-1,gal-ob-vd3_24-34_line_calib.txt
PoWR,24000,3.4,4.630000114440918,14.442999839782715,7.14507010707926,11.94147124731936,-1,gal-ob-vd3_24-34_line_calib.txt
PoWR,24000,3.6,4.314000129699707,11.8100004196167,4.3862777881448585,8.299613050476417,-1,gal-ob-vd3_24-36_line_calib.txt
PoWR,24000,3.6,4.314000129699707,11.8100004196167,4.3862777881448585,8.299613050476417,-1,gal-ob-vd3_24-36_line_calib.txt
PoWR,24000,3.8,4.159999847412109,11.00100040435791,2.953719408085166,6.951166700997409,-1,gal-ob-vd3_24-38_line_calib.txt
PoWR,24000,3.8,4.159999847412109,11.00100040435791,2.953719408085166,6.951166700997409,-1,gal-ob-vd3_24-38_line_calib.txt
PoWR,24000,4.0,3.868000030517578,9.484999656677246,2.600153476154124,4.966584116796458,-1,gal-ob-vd3_24-40_line_calib.txt
PoWR,24000,4.0,3.868000030517578,9.484999656677246,2.600153476154124,4.966584116796458,-1,gal-ob-vd3_24-40_line_calib.txt
PoWR,24000,4.2,3.6600000858306885,8.994999885559082,2.5121945412065534,3.9089293672179597,-1,gal-ob-vd3_24-42_line_calib.txt
PoWR,24000,4.2,3.6600000858306885,8.994999885559082,2.5121945412065534,3.9089293672179597,-1,gal-ob-vd3_24-42_line_calib.txt
PoWR,25000,2.6,5.90500020980835,32.053001403808594,19.193552877772674,47.76396275770039,-1,gal-ob-vd3_25-26_line_calib.txt
PoWR,25000,2.6,5.90500020980835,32.053001403808594,19.193552877772674,47.76396275770039,-1,gal-ob-vd3_25-26_line_calib.txt
PoWR,25000,2.8,5.9120001792907715,52.5629997253418,20.147876961625485,48.15044839427679,-1,gal-ob-vd3_25-28_line_calib.txt
PoWR,25000,2.8,5.9120001792907715,52.5629997253418,20.147876961625485,48.15044839427679,-1,gal-ob-vd3_25-28_line_calib.txt
PoWR,25000,3.0,5.507999897003174,32.005001068115234,20.491667102989684,30.24128176634952,-1,gal-ob-vd3_25-30_line_calib.txt
PoWR,25000,3.0,5.507999897003174,32.005001068115234,20.491667102989684,30.24128176634952,-1,gal-ob-vd3_25-30_line_calib.txt
PoWR,25000,3.2,5.076000213623047,20.83799934387207,17.14198367684346,18.390788629496697,-1,gal-ob-vd3_25-32_line_calib.txt
PoWR,25000,3.2,5.076000213623047,20.83799934387207,17.14198367684346,18.390788629496697,-1,gal-ob-vd3_25-32_line_calib.txt
PoWR,25000,3.4,4.760000228881836,14.979000091552734,8.985362962671353,12.782045541682159,-1,gal-ob-vd3_25-34_line_calib.txt
PoWR,25000,3.4,4.760000228881836,14.979000091552734,8.985362962671353,12.782045541682159,-1,gal-ob-vd3_25-34_line_calib.txt
PoWR,25000,3.6,4.5269999504089355,13.786999702453613,5.048146597846829,9.774627622280994,-1,gal-ob-vd3_25-36_line_calib.txt
PoWR,25000,3.6,4.5269999504089355,13.786999702453613,5.048146597846829,9.774627622280994,-1,gal-ob-vd3_25-36_line_calib.txt
PoWR,25000,3.8,4.159999847412109,11.00100040435791,3.6101174362307398,6.406195231639212,-1,gal-ob-vd3_25-38_line_calib.txt
PoWR,25000,3.8,4.159999847412109,11.00100040435791,3.6101174362307398,6.406195231639212,-1,gal-ob-vd3_25-38_line_calib.txt
PoWR,25000,4.0,3.9790000915527344,10.392000198364258,2.9182254526282594,5.201160934250224,-1,gal-ob-vd3_25-40_line_calib.txt
PoWR,25000,4.0,3.9790000915527344,10.392000198364258,2.9182254526282594,5.201160934250224,-1,gal-ob-vd3_25-40_line_calib.txt
PoWR,25000,4.2,3.805000066757202,9.998000144958496,2.695526680837515,4.256966960582794,-1,gal-ob-vd3_25-42_line_calib.txt
PoWR,25000,4.2,3.805000066757202,9.998000144958496,2.695526680837515,4.256966960582794,-1,gal-ob-vd3_25-42_line_calib.txt
PoWR,26000,2.8,6.15500020980835,70.86799621582031,20.39452459979577,58.88893123376877,-1,gal-ob-vd3_26-28_line_calib.txt
PoWR,26000,2.8,6.15500020980835,70.86799621582031,20.39452459979577,58.88893123376877,-1,gal-ob-vd3_26-28_line_calib.txt
PoWR,26000,3.0,5.701000213623047,40.33700180053711,20.862877790884347,34.9167388193001,-1,gal-ob-vd3_26-30_line_calib.txt
PoWR,26000,3.0,5.701000213623047,40.33700180053711,20.862877790884347,34.9167388193001,-1,gal-ob-vd3_26-30_line_calib.txt
PoWR,26000,3.2,5.188000202178955,21.53700065612793,20.82547294843042,19.34343812599001,-1,gal-ob-vd3_26-32_line_calib.txt
PoWR,26000,3.2,5.188000202178955,21.53700065612793,20.82547294843042,19.34343812599001,-1,gal-ob-vd3_26-32_line_calib.txt
PoWR,26000,3.4,4.7789998054504395,14.97700023651123,12.15467526502471,12.079069226594884,-1,gal-ob-vd3_26-34_line_calib.txt
PoWR,26000,3.4,4.7789998054504395,14.97700023651123,12.15467526502471,12.079069226594884,-1,gal-ob-vd3_26-34_line_calib.txt
PoWR,26000,3.6,4.699999809265137,15.970000267028809,6.430491034155871,11.02893233347758,-1,gal-ob-vd3_26-36_line_calib.txt
PoWR,26000,3.6,4.699999809265137,15.970000267028809,6.430491034155871,11.02893233347758,-1,gal-ob-vd3_26-36_line_calib.txt
PoWR,26000,3.8,4.330999851226807,12.552000045776367,3.5978006601595247,7.211630937433376,-1,gal-ob-vd3_26-38_line_calib.txt
PoWR,26000,3.8,4.330999851226807,12.552000045776367,3.5978006601595247,7.211630937433376,-1,gal-ob-vd3_26-38_line_calib.txt
PoWR,26000,4.0,4.076000213623047,11.309000015258789,3.2764897302414777,5.376921231133142,-1,gal-ob-vd3_26-40_line_calib.txt
PoWR,26000,4.0,4.076000213623047,11.309000015258789,3.2764897302414777,5.376921231133142,-1,gal-ob-vd3_26-40_line_calib.txt
PoWR,26000,4.2,3.885999917984009,10.657999992370605,2.966888452166007,4.320495195595599,-1,gal-ob-vd3_26-42_line_calib.txt
PoWR,26000,4.2,3.885999917984009,10.657999992370605,2.966888452166007,4.320495195595599,-1,gal-ob-vd3_26-42_line_calib.txt
PoWR,27000,2.8,6.230000019073486,73.63700103759766,20.596626904514867,59.532311388699,-1,gal-ob-vd3_27-28_line_calib.txt
PoWR,27000,2.8,6.230000019073486,73.63700103759766,20.596626904514867,59.532311388699,-1,gal-ob-vd3_27-28_line_calib.txt
PoWR,27000,3.0,5.684999942779541,39.82500076293945,20.906384745926193,31.787231628103434,-1,gal-ob-vd3_27-30_line_calib.txt
PoWR,27000,3.0,5.684999942779541,39.82500076293945,20.906384745926193,31.787231628103434,-1,gal-ob-vd3_27-30_line_calib.txt
PoWR,27000,3.2,5.456999778747559,30.968000411987305,21.472194606128333,24.44852284054103,-1,gal-ob-vd3_27-32_line_calib.txt
PoWR,27000,3.2,5.456999778747559,30.968000411987305,21.472194606128333,24.44852284054103,-1,gal-ob-vd3_27-32_line_calib.txt
PoWR,27000,3.4,4.98799991607666,19.881000518798828,13.121608076629727,14.247960196664733,-1,gal-ob-vd3_27-34_line_calib.txt
PoWR,27000,3.4,4.98799991607666,19.881000518798828,13.121608076629727,14.247960196664733,-1,gal-ob-vd3_27-34_line_calib.txt
PoWR,27000,3.6,4.689000129699707,15.880000114440918,7.828991614825232,10.09840536688053,-1,gal-ob-vd3_27-36_line_calib.txt
PoWR,27000,3.6,4.689000129699707,15.880000114440918,7.828991614825232,10.09840536688053,-1,gal-ob-vd3_27-36_line_calib.txt
PoWR,27000,3.8,4.504000186920166,14.416999816894531,4.509003275142313,8.161177595112528,-1,gal-ob-vd3_27-38_line_calib.txt
PoWR,27000,3.8,4.504000186920166,14.416999816894531,4.509003275142313,8.161177595112528,-1,gal-ob-vd3_27-38_line_calib.txt
PoWR,27000,4.0,4.195000171661377,12.121000289916992,3.649955791003885,5.718114151605502,-1,gal-ob-vd3_27-40_line_calib.txt
PoWR,27000,4.0,4.195000171661377,12.121000289916992,3.649955791003885,5.718114151605502,-1,gal-ob-vd3_27-40_line_calib.txt
PoWR,27000,4.2,3.9210000038146973,11.00100040435791,3.3000964068032324,4.171120506351528,-1,gal-ob-vd3_27-42_line_calib.txt
PoWR,27000,4.2,3.9210000038146973,11.00100040435791,3.3000964068032324,4.171120506351528,-1,gal-ob-vd3_27-42_line_calib.txt
PoWR,28000,2.8,5.894999980926514,32.07099914550781,20.49526087891147,37.641263356983075,-1,gal-ob-vd3_28-28_line_calib.txt
PoWR,28000,2.8,5.894999980926514,32.07099914550781,20.49526087891147,37.641263356983075,-1,gal-ob-vd3_28-28_line_calib.txt
PoWR,28000,3.0,6.070000171661377,67.30500030517578,21.762281451318525,46.043071418966846,-1,gal-ob-vd3_28-30_line_calib.txt
PoWR,28000,3.0,6.070000171661377,67.30500030517578,21.762281451318525,46.043071418966846,-1,gal-ob-vd3_28-30_line_calib.txt
PoWR,28000,3.2,5.436999797821045,30.538999557495117,23.198996788381905,22.21590960903316,-1,gal-ob-vd3_28-32_line_calib.txt
PoWR,28000,3.2,5.436999797821045,30.538999557495117,23.198996788381905,22.21590960903316,-1,gal-ob-vd3_28-32_line_calib.txt
PoWR,28000,3.4,5.190000057220459,24.079999923706055,16.892237085409803,16.7172266038614,-1,gal-ob-vd3_28-34_line_calib.txt
PoWR,28000,3.4,5.190000057220459,24.079999923706055,16.892237085409803,16.7172266038614,-1,gal-ob-vd3_28-34_line_calib.txt
PoWR,28000,3.6,4.900000095367432,18.950000762939453,10.284657648183865,11.971932195178354,-1,gal-ob-vd3_28-36_line_calib.txt
PoWR,28000,3.6,4.900000095367432,18.950000762939453,10.284657648183865,11.971932195178354,-1,gal-ob-vd3_28-36_line_calib.txt
PoWR,28000,3.8,4.504000186920166,14.416999816894531,5.400971127608483,7.588646003618666,-1,gal-ob-vd3_28-38_line_calib.txt
PoWR,28000,3.8,4.504000186920166,14.416999816894531,5.400971127608483,7.588646003618666,-1,gal-ob-vd3_28-38_line_calib.txt
PoWR,28000,4.0,4.28000020980835,13.156999588012695,4.138601302286872,5.863599588671916,-1,gal-ob-vd3_28-40_line_calib.txt
PoWR,28000,4.0,4.28000020980835,13.156999588012695,4.138601302286872,5.863599588671916,-1,gal-ob-vd3_28-40_line_calib.txt
PoWR,28000,4.2,4.044000148773193,12.00100040435791,3.7191814280731132,4.4685258557202205,-1,gal-ob-vd3_28-42_line_calib.txt
PoWR,28000,4.2,4.044000148773193,12.00100040435791,3.7191814280731132,4.4685258557202205,-1,gal-ob-vd3_28-42_line_calib.txt
PoWR,29000,3.0,6.057000160217285,66.44499969482422,22.741485555000235,42.28480652369089,-1,gal-ob-vd3_29-30_line_calib.txt
PoWR,29000,3.0,6.057000160217285,66.44499969482422,22.741485555000235,42.28480652369089,-1,gal-ob-vd3_29-30_line_calib.txt
PoWR,29000,3.2,5.625999927520752,38.099998474121094,24.01773822645654,25.744486360271598,-1,gal-ob-vd3_29-32_line_calib.txt
PoWR,29000,3.2,5.625999927520752,38.099998474121094,24.01773822645654,25.744486360271598,-1,gal-ob-vd3_29-32_line_calib.txt
PoWR,29000,3.4,5.163000106811523,23.68000030517578,21.139981883014787,15.10721190854739,-1,gal-ob-vd3_29-34_line_calib.txt
PoWR,29000,3.4,5.163000106811523,23.68000030517578,21.139981883014787,15.10721190854739,-1,gal-ob-vd3_29-34_line_calib.txt
PoWR,29000,3.6,4.848999977111816,18.422000885009766,15.435525605858968,10.524082798303631,-1,gal-ob-vd3_29-36_line_calib.txt
PoWR,29000,3.6,4.848999977111816,18.422000885009766,15.435525605858968,10.524082798303631,-1,gal-ob-vd3_29-36_line_calib.txt
PoWR,29000,3.8,4.701000213623047,16.930999755859375,6.78631508397925,8.875327234093195,-1,gal-ob-vd3_29-38_line_calib.txt
PoWR,29000,3.8,4.701000213623047,16.930999755859375,6.78631508397925,8.875327234093195,-1,gal-ob-vd3_29-38_line_calib.txt
PoWR,29000,4.0,4.390999794006348,14.065999984741211,4.946259093460105,6.211323725980099,-1,gal-ob-vd3_29-40_line_calib.txt
PoWR,29000,4.0,4.390999794006348,14.065999984741211,4.946259093460105,6.211323725980099,-1,gal-ob-vd3_29-40_line_calib.txt
PoWR,29000,4.2,4.172999858856201,13.27400016784668,3.9630275937287127,4.832637249963517,-1,gal-ob-vd3_29-42_line_calib.txt
PoWR,29000,4.2,4.172999858856201,13.27400016784668,3.9630275937287127,4.832637249963517,-1,gal-ob-vd3_29-42_line_calib.txt
PoWR,30000,3.0,-9.99899959564209,0.8840000033378601,23.10037574045116,3.704571286181697e-07,-1,gal-ob-vd3_30-30_line_calib.txt
PoWR,30000,3.0,-9.99899959564209,0.8840000033378601,23.10037574045116,3.704571286181697e-07,-1,gal-ob-vd3_30-30_line_calib.txt
PoWR,30000,3.2,5.625999927520752,38.099998474121094,23.680031715993312,24.05679225443157,-1,gal-ob-vd3_30-32_line_calib.txt
PoWR,30000,3.2,5.625999927520752,38.099998474121094,23.680031715993312,24.05679225443157,-1,gal-ob-vd3_30-32_line_calib.txt
PoWR,30000,3.4,5.364999771118164,29.084999084472656,21.753340196041545,17.81302344884564,-1,gal-ob-vd3_30-34_line_calib.txt
PoWR,30000,3.4,5.364999771118164,29.084999084472656,21.753340196041545,17.81302344884564,-1,gal-ob-vd3_30-34_line_calib.txt
PoWR,30000,3.6,5.053999900817871,22.187999725341797,18.25453171398181,12.451959642900825,-1,gal-ob-vd3_30-36_line_calib.txt
PoWR,30000,3.6,5.053999900817871,22.187999725341797,18.25453171398181,12.451959642900825,-1,gal-ob-vd3_30-36_line_calib.txt
PoWR,30000,3.8,4.701000213623047,16.930999755859375,7.801550728319506,8.293500226524863,-1,gal-ob-vd3_30-38_line_calib.txt
PoWR,30000,3.8,4.701000213623047,16.930999755859375,7.801550728319506,8.293500226524863,-1,gal-ob-vd3_30-38_line_calib.txt
PoWR,30000,4.0,4.482999801635742,15.418000221252441,5.663966019627259,6.45264325168823,-1,gal-ob-vd3_30-40_line_calib.txt
PoWR,30000,4.0,4.482999801635742,15.418000221252441,5.663966019627259,6.45264325168823,-1,gal-ob-vd3_30-40_line_calib.txt
PoWR,30000,4.2,4.234000205993652,13.986000061035156,4.519411536213387,4.844376146790081,-1,gal-ob-vd3_30-42_line_calib.txt
PoWR,30000,4.2,4.234000205993652,13.986000061035156,4.519411536213387,4.844376146790081,-1,gal-ob-vd3_30-42_line_calib.txt
PoWR,31000,3.0,6.179999828338623,52.48899841308594,22.572659483453542,42.63406961347147,-1,gal-ob-vd3_31-30_line_calib.txt
PoWR,31000,3.0,6.179999828338623,52.48899841308594,22.572659483453542,42.63406961347147,-1,gal-ob-vd3_31-30_line_calib.txt
PoWR,31000,3.2,5.815999984741211,48.492000579833984,23.547537931436818,28.038635068436207,-1,gal-ob-vd3_31-32_line_calib.txt
PoWR,31000,3.2,5.815999984741211,48.492000579833984,23.547537931436818,28.038635068436207,-1,gal-ob-vd3_31-32_line_calib.txt
PoWR,31000,3.4,5.578000068664551,36.715999603271484,22.813698083812746,21.318513071869887,-1,gal-ob-vd3_31-34_line_calib.txt
PoWR,31000,3.4,5.578000068664551,36.715999603271484,22.813698083812746,21.318513071869887,-1,gal-ob-vd3_31-34_line_calib.txt
PoWR,31000,3.6,5.053999900817871,22.187999725341797,19.981398327608826,11.661564701988285,-1,gal-ob-vd3_31-36_line_calib.txt
PoWR,31000,3.6,5.053999900817871,22.187999725341797,19.981398327608826,11.661564701988285,-1,gal-ob-vd3_31-36_line_calib.txt
PoWR,31000,3.8,4.879000186920166,19.8700008392334,9.888895102082927,9.533600942593786,-1,gal-ob-vd3_31-38_line_calib.txt
PoWR,31000,3.8,4.879000186920166,19.8700008392334,9.888895102082927,9.533600942593786,-1,gal-ob-vd3_31-38_line_calib.txt
PoWR,31000,4.0,4.590000152587891,16.511999130249023,6.64503255745034,6.8352901110683755,-1,gal-ob-vd3_31-40_line_calib.txt
PoWR,31000,4.0,4.590000152587891,16.511999130249023,6.64503255745034,6.8352901110683755,-1,gal-ob-vd3_31-40_line_calib.txt
PoWR,31000,4.2,4.389999866485596,15.402999877929688,5.260889045959891,5.429462139356354,-1,gal-ob-vd3_31-42_line_calib.txt
PoWR,31000,4.2,4.389999866485596,15.402999877929688,5.260889045959891,5.429462139356354,-1,gal-ob-vd3_31-42_line_calib.txt
PoWR,32000,3.2,5.998000144958496,62.63999938964844,23.05349637532979,32.44743561371855,-1,gal-ob-vd3_32-32_line_calib.txt
PoWR,32000,3.2,5.998000144958496,62.63999938964844,23.05349637532979,32.44743561371855,-1,gal-ob-vd3_32-32_line_calib.txt
PoWR,32000,3.4,5.550000190734863,35.95600128173828,23.345823488043923,19.372265041503947,-1,gal-ob-vd3_32-34_line_calib.txt
PoWR,32000,3.4,5.550000190734863,35.95600128173828,23.345823488043923,19.372265041503947,-1,gal-ob-vd3_32-34_line_calib.txt
PoWR,32000,3.6,5.255000114440918,27.0,22.009486196629112,13.793686908237413,-1,gal-ob-vd3_32-36_line_calib.txt
PoWR,32000,3.6,5.255000114440918,27.0,22.009486196629112,13.793686908237413,-1,gal-ob-vd3_32-36_line_calib.txt
PoWR,32000,3.8,4.86899995803833,19.743999481201172,13.178376220629069,8.844642549367311,-1,gal-ob-vd3_32-38_line_calib.txt
PoWR,32000,3.8,4.86899995803833,19.743999481201172,13.178376220629069,8.844642549367311,-1,gal-ob-vd3_32-38_line_calib.txt
PoWR,32000,4.0,4.659999847412109,17.895000457763672,7.431048446469782,6.95312809882418,-1,gal-ob-vd3_32-40_line_calib.txt
PoWR,32000,4.0,4.659999847412109,17.895000457763672,7.431048446469782,6.95312809882418,-1,gal-ob-vd3_32-40_line_calib.txt
PoWR,32000,4.2,4.400000095367432,15.989999771118164,5.901799792424765,5.154426540164914,-1,gal-ob-vd3_32-42_line_calib.txt
PoWR,32000,4.2,4.400000095367432,15.989999771118164,5.901799792424765,5.154426540164914,-1,gal-ob-vd3_32-42_line_calib.txt
PoWR,33000,3.2,6.191999912261963,83.51899719238281,22.137017545792983,38.14629296572023,-1,gal-ob-vd3_33-32_line_calib.txt
PoWR,33000,3.2,6.191999912261963,83.51899719238281,22.137017545792983,38.14629296572023,-1,gal-ob-vd3_33-32_line_calib.txt
PoWR,33000,3.4,5.755000114440918,46.03499984741211,23.337311836784835,23.064945935225573,-1,gal-ob-vd3_33-34_line_calib.txt
PoWR,33000,3.4,5.755000114440918,46.03499984741211,23.337311836784835,23.064945935225573,-1,gal-ob-vd3_33-34_line_calib.txt
PoWR,33000,3.6,5.251999855041504,26.941999435424805,24.163354714981413,12.925647598299046,-1,gal-ob-vd3_33-36_line_calib.txt
PoWR,33000,3.6,5.251999855041504,26.941999435424805,24.163354714981413,12.925647598299046,-1,gal-ob-vd3_33-36_line_calib.txt
PoWR,33000,3.8,5.080999851226807,23.985000610351562,16.407314566260855,10.615789769014471,-1,gal-ob-vd3_33-38_line_calib.txt
PoWR,33000,3.8,5.080999851226807,23.985000610351562,16.407314566260855,10.615789769014471,-1,gal-ob-vd3_33-38_line_calib.txt
PoWR,33000,4.0,4.71999979019165,18.652000427246094,9.039582483591225,7.00571198424114,-1,gal-ob-vd3_33-40_line_calib.txt
PoWR,33000,4.0,4.71999979019165,18.652000427246094,9.039582483591225,7.00571198424114,-1,gal-ob-vd3_33-40_line_calib.txt
PoWR,33000,4.2,4.548999786376953,17.96500015258789,6.655565819044129,5.753767077539393,-1,gal-ob-vd3_33-42_line_calib.txt
PoWR,33000,4.2,4.548999786376953,17.96500015258789,6.655565819044129,5.753767077539393,-1,gal-ob-vd3_33-42_line_calib.txt
PoWR,34000,3.2,6.257999897003174,89.6050033569336,22.649375871237158,38.772372624473675,-1,gal-ob-vd3_34-32_line_calib.txt
PoWR,34000,3.2,6.257999897003174,89.6050033569336,22.649375871237158,38.772372624473675,-1,gal-ob-vd3_34-32_line_calib.txt
PoWR,34000,3.4,5.730999946594238,45.097999572753906,24.374067389517002,21.135980651124807,-1,gal-ob-vd3_34-34_line_calib.txt
PoWR,34000,3.4,5.730999946594238,45.097999572753906,24.374067389517002,21.135980651124807,-1,gal-ob-vd3_34-34_line_calib.txt
PoWR,34000,3.6,5.439000129699707,33.04499816894531,24.184539754393917,15.10158370676555,-1,gal-ob-vd3_34-36_line_calib.txt
PoWR,34000,3.6,5.439000129699707,33.04499816894531,24.184539754393917,15.10158370676555,-1,gal-ob-vd3_34-36_line_calib.txt
PoWR,34000,3.8,5.051000118255615,23.48200035095215,17.894825016845026,9.661009040886498,-1,gal-ob-vd3_34-38_line_calib.txt
PoWR,34000,3.8,5.051000118255615,23.48200035095215,17.894825016845026,9.661009040886498,-1,gal-ob-vd3_34-38_line_calib.txt
PoWR,34000,4.0,4.809000015258789,20.570999145507812,11.748285051016145,7.311768574212181,-1,gal-ob-vd3_34-40_line_calib.txt
PoWR,34000,4.0,4.809000015258789,20.570999145507812,11.748285051016145,7.311768574212181,-1,gal-ob-vd3_34-40_line_calib.txt
PoWR,34000,4.2,4.576000213623047,18.361000061035156,7.366255472277381,5.591425415877367,-1,gal-ob-vd3_34-42_line_calib.txt
PoWR,34000,4.2,4.576000213623047,18.361000061035156,7.366255472277381,5.591425415877367,-1,gal-ob-vd3_34-42_line_calib.txt
PoWR,35000,3.2,6.314000129699707,94.81900024414062,23.190495370133267,39.02511932305645,-1,gal-ob-vd3_35-32_line_calib.txt
PoWR,35000,3.2,6.314000129699707,94.81900024414062,23.190495370133267,39.02511932305645,-1,gal-ob-vd3_35-32_line_calib.txt
PoWR,35000,3.4,5.9070000648498535,57.38399887084961,23.30158248073178,24.425541874344574,-1,gal-ob-vd3_35-34_line_calib.txt
PoWR,35000,3.4,5.9070000648498535,57.38399887084961,23.30158248073178,24.425541874344574,-1,gal-ob-vd3_35-34_line_calib.txt
PoWR,35000,3.6,5.425000190734863,32.70800018310547,23.864000221314598,14.023107720771137,-1,gal-ob-vd3_35-36_line_calib.txt
PoWR,35000,3.6,5.425000190734863,32.70800018310547,23.864000221314598,14.023107720771137,-1,gal-ob-vd3_35-36_line_calib.txt
PoWR,35000,3.8,5.26200008392334,28.881999969482422,20.080019739436533,11.623695293823927,-1,gal-ob-vd3_35-38_line_calib.txt
PoWR,35000,3.8,5.26200008392334,28.881999969482422,20.080019739436533,11.623695293823927,-1,gal-ob-vd3_35-38_line_calib.txt
PoWR,35000,4.0,4.947000026702881,22.784000396728516,15.096029853607908,8.088056718457795,-1,gal-ob-vd3_35-40_line_calib.txt
PoWR,35000,4.0,4.947000026702881,22.784000396728516,15.096029853607908,8.088056718457795,-1,gal-ob-vd3_35-40_line_calib.txt
PoWR,35000,4.2,4.677999973297119,19.95199966430664,8.771810475301207,5.933953809920655,-1,gal-ob-vd3_35-42_line_calib.txt
PoWR,35000,4.2,4.677999973297119,19.95199966430664,8.771810475301207,5.933953809920655,-1,gal-ob-vd3_35-42_line_calib.txt
PoWR,36000,3.4,6.099999904632568,75.6050033569336,22.358191491699102,28.832029540549012,-1,gal-ob-vd3_36-34_line_calib.txt
PoWR,36000,3.4,6.099999904632568,75.6050033569336,22.358191491699102,28.832029540549012,-1,gal-ob-vd3_36-34_line_calib.txt
PoWR,36000,3.6,5.632999897003174,41.49599838256836,23.275365197847044,16.84128442211527,-1,gal-ob-vd3_36-36_line_calib.txt
PoWR,36000,3.6,5.632999897003174,41.49599838256836,23.275365197847044,16.84128442211527,-1,gal-ob-vd3_36-36_line_calib.txt
PoWR,36000,3.8,5.26200008392334,28.881999969482422,21.336363125975033,10.98690334485672,-1,gal-ob-vd3_36-38_line_calib.txt
PoWR,36000,3.8,5.26200008392334,28.881999969482422,21.336363125975033,10.98690334485672,-1,gal-ob-vd3_36-38_line_calib.txt
PoWR,36000,4.0,5.007999897003174,24.711999893188477,16.613548794309786,8.201158595651876,-1,gal-ob-vd3_36-40_line_calib.txt
PoWR,36000,4.0,5.007999897003174,24.711999893188477,16.613548794309786,8.201158595651876,-1,gal-ob-vd3_36-40_line_calib.txt
PoWR,36000,4.2,4.7729997634887695,21.60700035095215,9.733077392351145,6.257129504251894,-1,gal-ob-vd3_36-42_line_calib.txt
PoWR,36000,4.2,4.7729997634887695,21.60700035095215,9.733077392351145,6.257129504251894,-1,gal-ob-vd3_36-42_line_calib.txt
PoWR,37000,3.4,6.099999904632568,75.6050033569336,21.850997358070938,27.294602107050046,-1,gal-ob-vd3_37-34_line_calib.txt
PoWR,37000,3.4,6.099999904632568,75.6050033569336,21.850997358070938,27.294602107050046,-1,gal-ob-vd3_37-34_line_calib.txt
PoWR,37000,3.6,5.840000152587891,53.77399826049805,22.60062179346762,20.23377385030648,-1,gal-ob-vd3_37-36_line_calib.txt
PoWR,37000,3.6,5.840000152587891,53.77399826049805,22.60062179346762,20.23377385030648,-1,gal-ob-vd3_37-36_line_calib.txt
PoWR,37000,3.8,5.433000087738037,35.0359992980957,21.391911879018046,12.664173717585234,-1,gal-ob-vd3_37-38_line_calib.txt
PoWR,37000,3.8,5.433000087738037,35.0359992980957,21.391911879018046,12.664173717585234,-1,gal-ob-vd3_37-38_line_calib.txt
PoWR,37000,4.0,5.090000152587891,26.382999420166016,16.65036486959513,8.532511683838923,-1,gal-ob-vd3_37-40_line_calib.txt
PoWR,37000,4.0,5.090000152587891,26.382999420166016,16.65036486959513,8.532511683838923,-1,gal-ob-vd3_37-40_line_calib.txt
PoWR,37000,4.2,4.89300012588501,23.889999389648438,11.639278771263982,6.801064259791085,-1,gal-ob-vd3_37-42_line_calib.txt
